V1,V2,V3,V4
-0.3821553351121397,-0.33494169031079163,-0.3317423295806544,-0.3431224149366293
-0.32110800779967086,-0.35299030031188483,-0.3076384250174512,-0.3252882343662521
-0.34543290258765036,-0.35569302593355673,-0.3259013058130622,-0.36932276709698425
-0.3300732951081616,-0.3213235590047089,-0.3855942694557579,-0.33946910493340876
-0.31993440661982103,-0.3581327870528764,-0.37149537823682843,-0.3513167772323988
-0.33971775845878305,-0.3203811149320358,-0.3190387938273419,-0.34216263947419273
-0.3438505511054221,-0.3293175575770544,-0.3005912097674155,-0.33248388252955
-0.3353503557588187,-0.324499346931087,-0.3497568636836278,-0.35261987309252096
-0.3187798524602806,-0.3269141125937357,-0.32441639175858217,-0.35181794507203246
-0.32408952253479467,-0.3242842194289061,-0.3504341389104222,-0.3046938539055931
-0.32018344389229386,-0.34084695309077956,-0.3152339726236286,-0.3178265975387329
-0.3746802897645261,-0.318706764343176,-0.35489505773468627,-0.3263205602016875
-0.3016814024010125,-0.2987140067835766,-0.291536933907547,-0.33608890798927216
-0.36032984632940535,-0.34274191368041246,-0.3209613016058536,-0.3701819915901371
-0.3387499443618198,-0.3340317684535526,-0.32718935948249517,-0.33179205516721766
-0.29618862185701167,-0.32249362665079656,-0.31513587547502186,-0.3308671659599523
-0.35407506703727115,-0.32664750930676795,-0.34050306414624254,-0.31035737511491907
-0.338836952584359,-0.3314652548506782,-0.31842726453924336,-0.35449131788442534
-0.3346699129988265,-0.33294396417251854,-0.343631046256189,-0.32513459438406395
-0.33013983286931037,-0.368777793697852,-0.30119548672948926,-0.3373676951326283
-0.3254505398221415,-0.33488683877549164,-0.3365148663806686,-0.31235244082691793
-0.3373194587437368,-0.31875650869466104,-0.33749579981714745,-0.32744684548559977
-0.3456032837712879,-0.32054484551793694,-0.3043818627741265,-0.3345355036903988
-0.3464863226371665,-0.3631465782899546,-0.3205048696897625,-0.36746912694413375
-0.33649678607238953,-0.3557707171939565,-0.32996522239789366,-0.3090312621732428
-0.31425789382635944,-0.3210045806153842,-0.32388021583132914,-0.31717850470671227
-0.3188425422404777,-0.32343805772648687,-0.31838383462498954,-0.32868054632687604
-0.3077313157996813,-0.328413285126296,-0.3271975589113904,-0.288043116208345
-0.33382558642906696,-0.32582980342614476,-0.32374949890641846,-0.32963990251914044
-0.3248858486235288,-0.31786379233630574,-0.30306824055941534,-0.34607322714832794
-0.31842443752659755,-0.3538568737882741,-0.36133891205980223,-0.3042466261295354
-0.3072361356873194,-0.36078222968481266,-0.33201814504095484,-0.3319719320536478
-0.3370117306494717,-0.34804663160658267,-0.3248392384102222,-0.3281851379382427
-0.3300943859004821,-0.3314752237306743,-0.3532925531608231,-0.30217643838698915
-0.32631297988307456,-0.329888249717467,-0.3181034826746733,-0.3181625192028097
-0.3450120809025658,-0.336938652122817,-0.31994401523005556,-0.301535120633533
-0.29675448258372134,-0.35695342526552043,-0.34609156904598676,-0.32723006847371705
-0.32243693131184986,-0.32285789258057146,-0.3181716988794112,-0.34848365403480447
-0.33441185790479494,-0.30656300771470685,-0.3118537077606258,-0.31161459888713294
-0.3620737110748185,-0.32568171498312287,-0.3365654085852994,-0.3318717075641307
-0.34994734039882314,-0.300666018980848,-0.35417336911761793,-0.348191489793744
-0.34017605878573876,-0.32125296011216964,-0.31287679238564164,-0.3315112085860214
-0.3322024113752908,-0.3304251610166447,-0.37564202633054816,-0.33642271230120563
-0.3363194670461937,-0.32011709591981446,-0.33036326418281076,-0.35837750332204166
-0.3178158768587505,-0.34128020267325265,-0.33309031729923844,-0.31416393676240995
-0.3148887480548788,-0.3259129505728686,-0.33717123949010525,-0.3359186292437843
-0.34710745407459104,-0.3578902534010075,-0.34098773858856085,-0.32500826563733337
-0.31549052133358163,-0.32041502901213537,-0.33503997836384547,-0.32766577691305426
-0.34190307272867343,-0.32382492210019037,-0.31646589341086423,-0.3250453028417415
-0.32980314821868156,-0.3714861512309924,-0.32356037667640036,-0.32590937194719
-0.3362786240475303,-0.3396955577618635,-0.3110059368782853,-0.3173058082356834
-0.3484245056640107,-0.3373562337448265,-0.34602465788254866,-0.3640761425243441
-0.31621671829718956,-0.3140660996178863,-0.3044156038210727,-0.32906749256952167
-0.3254861715785219,-0.37742925505292235,-0.3121474735947018,-0.3202504197989892
-0.30803191552352954,-0.32832610736622464,-0.3394355926326745,-0.35845516868794
-0.35081722609766297,-0.31683234668556187,-0.31823082896395516,-0.36802541314411763
-0.33566667327795,-0.3260633745777168,-0.3495674996044768,-0.3170397216884379
-0.3066895160494489,-0.32324631178847835,-0.3509042059730011,-0.3291166381263276
-0.34066691102363733,-0.3128277670504903,-0.33001369061327696,-0.3186930612872229
-0.3474594154872125,-0.3160320328785695,-0.35694208931196003,-0.3415612245387916
-0.3350871263910599,-0.3156126408376869,-0.2839521523476217,-0.3361368120372701
-0.3272882882274663,-0.32341322987720683,-0.3524128813900772,-0.30424784796414295
-0.3361220235880503,-0.315531225184837,-0.3183739212663692,-0.3186452261820262
-0.30908153282244966,-0.3237054061784381,-0.3456724185869277,-0.32041121155393704
-0.3307404028305978,-0.31197100037682035,-0.373644047212102,-0.3144292130338362
-0.3431747072157941,-0.33056518634507176,-0.30050059214910685,-0.32149035616795746
-0.32980278561236787,-0.3458082062020457,-0.2946773860612822,-0.3312318264053951
-0.32144586975946327,-0.33223921355300384,-0.34029187023709956,-0.33941588233343456
-0.33802728580171076,-0.31202944331014154,-0.33037081496998316,-0.3286556835704056
-0.33137734365995675,-0.3055990435455405,-0.33629613341862735,-0.32005572326316023
-0.32727739549402923,-0.29294838054347383,-0.3283981175336738,-0.3124498910673572
-0.33889266519765743,-0.3604318143493288,-0.34595961910177137,-0.31649079234039706
-0.35640067876248643,-0.3582555301413091,-0.3447215172456101,-0.3563184984969892
-0.3583482141185743,-0.3159404978208987,-0.33305315041975225,-0.3527167013604836
-0.36253169521246703,-0.36631877714034605,-0.35622440088878127,-0.3212279320320076
-0.33094587689464977,-0.34777431218599575,-0.28726451113555224,-0.3276276183509733
-0.3429769157622263,-0.3249629499177969,-0.3719310302548383,-0.34382982868271283
-0.34532690266918137,-0.36828701402639696,-0.359479117421504,-0.3262539255877469
-0.31317921536143895,-0.2771773587122932,-0.30822764022669685,-0.37380795093020536
-0.35868637620136395,-0.3122299507899698,-0.35244116038041634,-0.3320389095155821
-0.32746196924638316,-0.31597336323822656,-0.3224244662597025,-0.35979200412797563
-0.326089134030935,-0.3326852865086086,-0.3632056820477983,-0.32044190217672025
-0.3255275755232452,-0.3332776036855113,-0.34146327260392484,-0.34257545838962966
-0.3331804361939698,-0.36453120513796966,-0.33869970756125867,-0.3389555288354105
-0.3092204806952808,-0.3244555631390256,-0.3510296372855083,-0.3283279432070447
-0.3989150370725983,-0.31441642746194814,-0.31190797100777756,-0.3311684876057375
-0.3141328038922261,-0.31073915458480744,-0.33060324510160893,-0.36173297415844446
-0.32872757360827815,-0.29955260665607275,-0.3415551952368703,-0.3538680109257246
-0.34092136987102534,-0.32164602265416625,-0.32973285380325124,-0.34901947391766275
-0.3332836977153895,-0.34148204001634325,-0.35692606815102207,-0.31435768551670135
-0.32690677658407863,-0.34240683569489616,-0.31635943128427924,-0.31339153461961694
-0.31869079905124864,-0.366744291644373,-0.3198769151347196,-0.30945844720435856
-0.3262088016508962,-0.3337451803926338,-0.330365251473519,-0.3373967275408719
-0.337727067478789,-0.36211000886717865,-0.35316532083403995,-0.3154720537739295
-0.28432206792132886,-0.34401116378319063,-0.3176258517215766,-0.34438861884962313
-0.34239824595755314,-0.3069641908266185,-0.32604865255953847,-0.3471067504031054
-0.3055112755825137,-0.35048815347487455,-0.3413858700977299,-0.34492016529100233
-0.35449957175944075,-0.2873906539138469,-0.3299214859459907,-0.3048418919962374
-0.36874745397076353,-0.3473552593995853,-0.3091548719186159,-0.37361259660331825
-0.3699955862874375,-0.32557624106875394,-0.33002262240281205,-0.3406778955507028
-0.3288630039705857,-0.2822977219713013,-0.31858438263295735,-0.3001946588715612
-0.3207622674986598,-0.3291518591335479,-0.2972616659908499,-0.30521914429238867
-0.35714556616784576,-0.33727933868330684,-0.3489128677680884,-0.32886468462829793
-0.29700500348617637,-0.33504891135262976,-0.34129226888063485,-0.3435525770962837
-0.3192329491063945,-0.32131910057900476,-0.33420527808550915,-0.33476180429968405
-0.3278056031796248,-0.34445748058539705,-0.3246696441238916,-0.3481438809690694
-0.33063420479678995,-0.3393654764538232,-0.34298782918719584,-0.3099947906334483
-0.28277805958817454,-0.367548875855783,-0.3406504420524554,-0.34837596886099953
-0.33100270453205305,-0.3273147783010868,-0.32885173614416496,-0.32982224989587183
-0.29633970274004107,-0.31803624255721624,-0.3468408590398922,-0.32791353290748076
-0.33990096382647844,-0.3310496270584576,-0.35310471933999676,-0.29741478673609095
-0.3633899674361452,-0.3548402374255193,-0.3198520269333053,-0.3090989725122003
-0.346553144308594,-0.33028892057037684,-0.34735966523350414,-0.3483126444547655
-0.34696644408402566,-0.296162512644095,-0.30886753959817154,-0.32922362668388583
-0.32288039902972326,-0.31333800817231977,-0.339015074794987,-0.311326443036194
-0.34195067100820303,-0.3101412980749532,-0.32494694871179775,-0.3184636506497382
-0.36026544284963247,-0.3378609997661768,-0.30726644200991926,-0.30755880689674436
-0.30146712761061856,-0.3078847628584541,-0.2996563817355485,-0.30268355209306175
-0.33967180418953613,-0.3391036970409249,-0.3368783866032783,-0.33751625348771164
-0.3445891560130974,-0.3633638367555231,-0.3271962869188852,-0.3303094163442496
-0.3169308152181192,-0.30030610038678907,-0.3440333960841935,-0.3513259366075243
-0.35150361008038844,-0.3295210747215653,-0.29533860308023513,-0.31979169394924645
-0.34259737976654403,-0.3359852928721824,-0.31136427265359773,-0.31416876124400683
-0.3330934034413921,-0.3368653894835666,-0.30724459977486973,-0.3417439607091339
-0.31576735465628253,-0.31311959212080015,-0.3558494573119543,-0.3307510111132839
-0.32418838203673894,-0.3611506830580776,-0.30827293669086414,-0.3155481991483809
-0.3532942087133272,-0.34483009359357214,-0.32199752487987027,-0.30684064018708285
-0.3393824352260288,-0.3231101202137254,-0.3010502209762495,-0.331016532776953
-0.3167769948207535,-0.3071180847843879,-0.30900483588289795,-0.31709606684026825
-0.331286762172772,-0.35914272509909456,-0.3673419215798961,-0.3248930363498992
-0.35315081315361857,-0.2962389306697946,-0.31665818887973124,-0.3390611970792989
-0.30991635632964987,-0.29616763810947655,-0.35675486958072494,-0.32085162436517184
-0.36042023990487,-0.3585737736830675,-0.3140510725496595,-0.3207119908862834
-0.3263839006658998,-0.2956732974546124,-0.3415963642655924,-0.3239600285790075
-0.3131760927705185,-0.33362219659013237,-0.34026039008054787,-0.33574992077090177
-0.323533512401348,-0.31907008030914713,-0.34138846382402804,-0.32525957291165364
-0.33281388297780323,-0.328548409898156,-0.3243035641681107,-0.29672713280712365
-0.32736114112201026,-0.30259581463134433,-0.33642901222880445,-0.32277714551626746
-0.3445979326961554,-0.31390796200955157,-0.30715893984996834,-0.3080515430366397
-0.34930795729726427,-0.3459368878126343,-0.32701943700040254,-0.3062644379981546
-0.3293138297995858,-0.3468524949330527,-0.33290276845620387,-0.34246541156281013
-0.3450502582259212,-0.3240116861453712,-0.3124255033638011,-0.3467176044234411
-0.3467720692207689,-0.3325465882751273,-0.3532018413279848,-0.3428008718618672
-0.32595732747991896,-0.34669476610085764,-0.3354469389280131,-0.35199189751664683
-0.3268667762222301,-0.3499202643605799,-0.34550431971046675,-0.31686168959933264
-0.2908387796046578,-0.3336816536811934,-0.2917174503100519,-0.353868594193011
-0.3327174330394105,-0.3597459503289935,-0.28762061453984067,-0.3397111958364892
-0.291180188247698,-0.3497923372235344,-0.34797999017712006,-0.3530830430252228
-0.2994403060430274,-0.33930620552184737,-0.34254917000980206,-0.3137481459236225
-0.30770313095854573,-0.3392412059830996,-0.33844560523509193,-0.3381156633005783
-0.3189960620975368,-0.341460190476155,-0.319861466371787,-0.3511200212380859
-0.34703506953273944,-0.35444806767324594,-0.3363977415657171,-0.3480483398360051
-0.31247358828251925,-0.35293448796953775,-0.3255228396078112,-0.37283637359426325
-0.3237163231828774,-0.353356842070012,-0.33592906146073553,-0.33545652069240633
-0.33385203557483184,-0.3366468494915508,-0.33085536403750837,-0.33335109709156685
-0.31452465162031845,-0.3152208967060426,-0.3491765409260897,-0.34616125466170433
-0.31806481188751784,-0.3376956776922411,-0.3273231158431896,-0.3473405138083759
-0.3619611581076624,-0.3322160923614358,-0.3029654319711614,-0.3119528465055015
-0.3335790591978041,-0.31656480787581476,-0.32431819636217024,-0.377564303548748
-0.33269436027996296,-0.30967637136372556,-0.2939779389130034,-0.3146559084835039
-0.35139219742395394,-0.3119938663352795,-0.2911682057817641,-0.31700449667613906
-0.3146514154205298,-0.29335871831468013,-0.3048913409146692,-0.3248259087870672
-0.3395021152245165,-0.3556557211525971,-0.3661578955052091,-0.3025762004282372
-0.32271848737727155,-0.33453848833286703,-0.35313114381718835,-0.3503084135854965
-0.30241473673815406,-0.3046690123443195,-0.30778711258061,-0.3211811369406079
-0.3401777948348267,-0.32990625328485534,-0.33541830384573074,-0.3283321265983663
-0.3233866084714099,-0.3361017419445678,-0.3310090489375369,-0.3194385137468006
-0.31233755884923775,-0.30822181854702624,-0.3172124457950649,-0.3490945415604577
-0.3553380462251714,-0.3763601029481861,-0.3305163071701879,-0.3423170309081589
-0.34852311468827113,-0.3252827361793282,-0.3243623215309625,-0.3248592255874959
-0.3202177768550184,-0.3131237741078346,-0.31261021432022235,-0.32990862789685477
-0.32896635679284547,-0.34099405667496047,-0.30976135238635744,-0.3640376217466268
-0.32482013997988496,-0.3004082236113776,-0.3404786558318279,-0.3649651024915515
-0.33959191161668617,-0.3494269012643038,-0.3328761337573796,-0.3403660197232556
-0.3168119968318492,-0.334374680298393,-0.3174071275700962,-0.3505747140422935
-0.34388826948985285,-0.3067976606773752,-0.3227856785580383,-0.34155614491531816
-0.3394047527596563,-0.3163647786270092,-0.39385228252180154,-0.3335933236572322
-0.3381285925060094,-0.3291328880277187,-0.3152732804950797,-0.3169130952951268
-0.3312151093341537,-0.3392114568355398,-0.37000420303432857,-0.33266031746346675
-0.3321362740606368,-0.32309897393266573,-0.311993213231192,-0.3238650548851036
-0.3358210453362065,-0.3393231172946022,-0.35698141674278877,-0.3144794079709979
-0.31410574983955375,-0.3155170872745495,-0.32139531627220297,-0.33857694064513527
-0.33673894032744345,-0.3028987592068309,-0.3290827943699268,-0.32199832535510764
-0.3112701974270606,-0.35102386413716313,-0.30500916626838753,-0.35136418562708227
-0.3176851863600182,-0.35039429806114925,-0.3451854372412842,-0.332937514136879
-0.36056556871740897,-0.3199089559718083,-0.33980201434238805,-0.3222088214051428
-0.3204033448648463,-0.300666018980848,-0.3097009257118172,-0.33617853686682564
-0.34933331510006643,-0.32419769722755737,-0.34075258327845365,-0.303928050246771
-0.3657787891684945,-0.32555624715878273,-0.37308218923682385,-0.34185515694257523
-0.34886973316030523,-0.32145850421234495,-0.33763868519886836,-0.3111865010615908
-0.3414093197900896,-0.3488754113352119,-0.3596777322588869,-0.2973346653469675
-0.3428029188055661,-0.3136251627374293,-0.321101091184646,-0.35892824750614527
-0.33427280912242485,-0.336426863356241,-0.3089003607854766,-0.3511161585089838
-0.3382338601671547,-0.3107991870469885,-0.34442531192038683,-0.3546059264678681
-0.30551758377097643,-0.34756039872192895,-0.4077881349970072,-0.3229639057668645
-0.3277042403499803,-0.33022383736097044,-0.36994724011764124,-0.3155987960196383
-0.3152824417425263,-0.3446889149978375,-0.3322750372558453,-0.3005608217079515
-0.34756584623040315,-0.38838262861073136,-0.32282128115864933,-0.37355026367407496
-0.32997353620314746,-0.3263527944848497,-0.3474350736824244,-0.33807146116726766
-0.3029068610664453,-0.3520752600196006,-0.3186357480038277,-0.33689835323702366
-0.33602864249593806,-0.32982330144235567,-0.32948283863345174,-0.34738735696161277
-0.33148268999327396,-0.35095628389051653,-0.3126803701628247,-0.32604959013804036
-0.31985162304547665,-0.3206078490061249,-0.35047445630361734,-0.35588408721157244
-0.337548992206294,-0.3280368612303668,-0.31797427370873094,-0.33743067923628606
-0.3010829611775764,-0.3203143021396709,-0.32142683403823286,-0.32600075396311207
-0.3304167897090517,-0.2959333187508849,-0.3153185298625965,-0.3452660459803064
-0.33362328925729146,-0.35725414068603933,-0.3237916026679498,-0.32794353976242524
-0.3397262522444006,-0.3305443802229143,-0.3400233996916795,-0.3058940619127337
-0.3116130587214418,-0.28451697987972385,-0.3135252630543961,-0.3241980586831216
-0.3336089377980648,-0.33071325932606016,-0.3340013544606514,-0.3003930220339756
-0.33961736353273936,-0.33547475853513725,-0.35095598658233346,-0.32429573371435444
-0.3158744787192445,-0.3549123072279669,-0.3270047802473681,-0.31895201128421646
-0.3448331193427708,-0.36226340187208195,-0.3352270761726038,-0.31828732712893804
-0.3502793111637811,-0.3178975240546747,-0.31030598089510986,-0.33244316128407947
-0.31109650038997233,-0.3403706506873712,-0.2975711635845661,-0.325714195221983
-0.32789372901634656,-0.3560825030453775,-0.3342232267636433,-0.36460765285402863
-0.3210224667516461,-0.3557484005292422,-0.3375048863620933,-0.3304439812412578
-0.3542178758445059,-0.34476377580053547,-0.3226076053091426,-0.3321769250887204
-0.3385644008413809,-0.3111363388961526,-0.2954222747282792,-0.35988288765791365
-0.3383168945517363,-0.2895526374377969,-0.36632769782674174,-0.3264703049761933
-0.32312627450863374,-0.318248962674531,-0.3620769071975441,-0.33760362954097434
-0.35434203467503944,-0.33305566092531136,-0.33021043919514526,-0.3417291985665465
-0.3512673545627379,-0.3278494415410676,-0.327842457823914,-0.33960523934666625
-0.33568507659485425,-0.3731158651855141,-0.3713043775114129,-0.35508678138095096
-0.30350413434354834,-0.3790740886284037,-0.3438446876553256,-0.32113269375435755
-0.3097822379360236,-0.3439470831225247,-0.3474715248003436,-0.3109373350280408
-0.33829971425785016,-0.3387003582800274,-0.3371886418373194,-0.3229175931934205
-0.3305137681287704,-0.3211933330129508,-0.3278181325311723,-0.3402962652674185
-0.34337141409329724,-0.3269213719120123,-0.31918019195212216,-0.3244986400257865
-0.3202322045493129,-0.3504983170559245,-0.3307743409746455,-0.31398992081953414
-0.35879968152453096,-0.3172669243352439,-0.342625820606438,-0.3383671158507327
-0.36773202412511496,-0.3010704255752017,-0.3252930572402996,-0.3375349647168209
-0.32994719890000346,-0.30774085230651615,-0.35280824371675085,-0.3334713403433419
-0.3055494731856906,-0.3664479028615801,-0.32034896572843413,-0.3169968843629459
-0.3763958777340232,-0.3354154078064624,-0.3433462754385995,-0.34091147715864756
-0.35617306434498525,-0.3153208915402384,-0.3217552249531473,-0.34359081906224265
-0.355402561101516,-0.33159752741121834,-0.3036131761201723,-0.2738308669958877
-0.3160174258469072,-0.32516585417178695,-0.3517307876843612,-0.34619552765313405
-0.3195370288581622,-0.3311424270354755,-0.3178907248211442,-0.3031595676072611
-0.319972345837745,-0.32320476549635924,-0.3343154557152587,-0.30815683972149394
-0.3080157754828966,-0.3483713597747286,-0.317747157860922,-0.3257133813003574
-0.3339263888845793,-0.3408889272585952,-0.3353443040379541,-0.322309318497658
-0.3201705603582215,-0.3458835104961546,-0.36074647315188973,-0.3408107599109771
-0.3514665976785027,-0.3585840878500817,-0.32719472444397146,-0.3172274243574161
-0.34938821175214496,-0.33853194801180575,-0.35227782348465714,-0.3327613607845828
-0.30315475819230364,-0.3161417619821853,-0.3288321525818049,-0.3068741916312551
-0.34224019411481105,-0.303419581006955,-0.3484255956942809,-0.31053310678920665
-0.35474783184462744,-0.36117912516371575,-0.3114535584607813,-0.34669195759812865
-0.29979094585164423,-0.3092998792534152,-0.32025315356903117,-0.325612144931223
-0.3382900566297619,-0.29708217858804986,-0.32554340605761456,-0.3469427527875565
-0.34382044934072054,-0.3411466594776708,-0.3549169885741829,-0.337185623649057
-0.36439024526084124,-0.335571964375559,-0.32004381312823743,-0.33744833481543834
-0.3328734283123474,-0.32803690254177237,-0.33706238895147894,-0.31400160990422504
-0.3439805171134703,-0.3497031399133196,-0.3130565043085071,-0.360028340203444
-0.3172551707690921,-0.34559695899976467,-0.3378802600598008,-0.3345721733129994
-0.3330186918970118,-0.3360672819059546,-0.35722570051321695,-0.32206945565182477
-0.32339277088772145,-0.3142482668642724,-0.34434622106433493,-0.3271739929917799
-0.3138439231207468,-0.32832652339584617,-0.337574333332832,-0.3360352014916626
-0.3119024763610575,-0.32905879059958415,-0.3372538280070796,-0.34789971085532984
-0.2986599214178622,-0.3377283547678274,-0.30636624575954574,-0.30629111704835327
-0.33168183556749,-0.3189373911625738,-0.33541509633614897,-0.3008625848554729
-0.35231753821738104,-0.3546746058014405,-0.3634353245127878,-0.3241827248666664
-0.2831140520198725,-0.3431279303523223,-0.3261951022728772,-0.33522084672510855
-0.3195812683467352,-0.3328013365757552,-0.33604586723201574,-0.3766968822445038
-0.36436880884847633,-0.3247500665317344,-0.3386929942762572,-0.3347646519204053
-0.33054746232647275,-0.31236227774852793,-0.3206546145564813,-0.34714543541716114
-0.35546095891224183,-0.32452554976516523,-0.31958569387049446,-0.3243631282711217
-0.3208302979414917,-0.32927599065004026,-0.2994559663679865,-0.3178719424093801
-0.3302806926835455,-0.32832805664936665,-0.3256454630300357,-0.3538470531749324
-0.31683017053251067,-0.33993099472155175,-0.2957849746325653,-0.3636834785013378
-0.362229189408509,-0.3173755094043608,-0.319266050711266,-0.33781000655484267
-0.3292842246083589,-0.3478156987307406,-0.31964387403394623,-0.33645787855206044
-0.3621243286503737,-0.35347762356042944,-0.31955391805225897,-0.3043017239238374
-0.30880273812215836,-0.28103378399990336,-0.3252033140890931,-0.34248869317964103
-0.32403306854090325,-0.33910949161352244,-0.34123651682916617,-0.35940148379479114
-0.3235441988953664,-0.3172096392088955,-0.31583522793973395,-0.3228132003939164
-0.33807660308592175,-0.33967347141862847,-0.3268214894811156,-0.3514846412232663
-0.3492661166826695,-0.3573670317092167,-0.3002175728623497,-0.35139514301691444
-0.3177222570564844,-0.34147912771077527,-0.3101414600298696,-0.33144203756448615
-0.35381267681043677,-0.3460400071961239,-0.3717596570303613,-0.31681474786092884
-0.31941970011646487,-0.32656906666908714,-0.3201972472685841,-0.31023037266457926
-0.3047367040449812,-0.3340407550043416,-0.31806204213010353,-0.35142854521536215
-0.3392518296503765,-0.3672352519881218,-0.34308004794144736,-0.3260694355575946
-0.3267631049731727,-0.3289163101110275,-0.32926101273169506,-0.3034942415118304
-0.3359192725176222,-0.35735096629849983,-0.34600682857998805,-0.2960612593500399
-0.3123409238710793,-0.32924793310164535,-0.3314435462139247,-0.33729591821556926
-0.313426779386701,-0.3107961651626029,-0.3592246182090535,-0.32786173485437453
-0.332146025908687,-0.3641583240344966,-0.31304241853367326,-0.33332943782358204
-0.33378239974948354,-0.3194050483342068,-0.3315816327006138,-0.34260275195434975
-0.3171496889056429,-0.34957293188221544,-0.3315805958189172,-0.33526010934082434
-0.32181097520462754,-0.3222403913088234,-0.31567971486983043,-0.3416518492603917
-0.34221301571601853,-0.3366907725953737,-0.30296564728571906,-0.3349310285143161
-0.33273003753285374,-0.4028476325096115,-0.32497046575656074,-0.3050616671605909
-0.3480757859842373,-0.3298537050377719,-0.3714599584501514,-0.3242261943637631
-0.33111405282081596,-0.3180085290150718,-0.31389845544608125,-0.3692110923459075
-0.3213052003498979,-0.32935629132989325,-0.32327800420184943,-0.35238501567771957
-0.31770917572577573,-0.3299620837662086,-0.3026820138237946,-0.32383066380249315
-0.3375293791707842,-0.36669707098462484,-0.3652708154773969,-0.33005046240132224
-0.315991529999519,-0.35398155383322244,-0.3342920044074498,-0.3461456318362
-0.2980057548371801,-0.3144557255347638,-0.34509820160887883,-0.3336602218493431
-0.3496873565680691,-0.3338298365745199,-0.3505577130539848,-0.34288874166645444
-0.304235173466403,-0.35796598451329203,-0.28583456934068635,-0.32767825550733304
-0.3395835272281389,-0.3163886378712553,-0.2806627930288468,-0.31560041056884103
-0.3127702494399051,-0.356662460703682,-0.30959383105949523,-0.30638085651073743
-0.34498240739912694,-0.3274305816804508,-0.3314768172791045,-0.3171032197715547
-0.36074485405142126,-0.3162789734444608,-0.30800876052017717,-0.2977069693143902
-0.3245323810526346,-0.323806165060918,-0.3769933406246802,-0.2989257335609301
-0.35924419921144984,-0.3619336008400749,-0.3255485717404331,-0.36544511817500575
-0.32772074785156025,-0.32803339616607763,-0.31637565644638405,-0.3045517099899158
-0.33127756249980594,-0.34441445652295277,-0.34003398151590475,-0.30093550901909033
-0.3357525705626242,-0.32327098048783065,-0.33314168863237814,-0.3086319320318098
-0.31277578895063246,-0.3415972553830175,-0.3310431528843162,-0.34807205780161793
-0.29953603254001177,-0.3391221947349454,-0.3184502061034627,-0.3339894757334415
-0.3377258296784361,-0.3268522108467187,-0.33573915646136693,-0.3412481931554498
-0.28365060904772227,-0.32651963916059423,-0.31589150523775394,-0.31558642935423925
-0.33315440192636175,-0.346488041298167,-0.3412025930024991,-0.3187991398940274
-0.3399070633488085,-0.32745933944046957,-0.3300552880994487,-0.3167940136441895
-0.33055909348276097,-0.3190191825911476,-0.32820588508829074,-0.3479895731371364
-0.32301603395615675,-0.3842588611863978,-0.34757240544511236,-0.36216464995198394
-0.3170114702651838,-0.3901575521606292,-0.3611862111901706,-0.3278566802978889
-0.31467095736093104,-0.30049914324985816,-0.29533814578359463,-0.33681039384682826
-0.32271544024453774,-0.3358957498658142,-0.3124044407785092,-0.3440579356003191
-0.34435810608811734,-0.34386689851238783,-0.333188312137685,-0.30887702861770533
-0.3083755955356265,-0.3524778881203199,-0.3642634040152514,-0.3034561991213252
-0.3193622348098511,-0.32285344955403206,-0.30657669000705146,-0.33012169198976404
-0.3241654169772956,-0.3051706026840693,-0.3322690682503648,-0.3613738026404322
-0.3763917899516213,-0.3707956920649114,-0.34409311354921834,-0.32421120823598415
-0.31967415314462944,-0.31662850427687517,-0.33258896793191106,-0.32282636102146844
-0.3226340023291106,-0.32590108210897545,-0.31586054793863844,-0.34532243350628755
-0.3306117404621058,-0.35115493199507297,-0.34837479060521404,-0.32045588059884617
-0.3037554530114928,-0.34720409659643314,-0.34115009133920593,-0.32081858321187723
-0.29042459069031273,-0.30888955939725843,-0.3467242579756437,-0.35345624744668647
-0.3459500730063816,-0.3447300578277052,-0.3096491634226204,-0.3362263806354817
